0 	0 	0 	0.000142407 	0 	0
0.10101 	0 	0 	0.00135094 	0 	0
0.20202 	0 	0 	0.00425116 	0 	0
0.30303 	0 	0 	0.0109395 	0 	0
0.40404 	0 	0 	0.0244815 	0 	0
0.505051 	0 	0 	0.0478637 	0 	0
0.606061 	0 	0 	0.0824368 	0 	0
0.707071 	0 	0 	0.127157 	0 	0
0.808081 	0 	0 	0.179441 	0 	0
0.909091 	0 	0 	0.236641 	0 	0
1.0101 	0 	0 	0.296851 	0 	0
1.11111 	0 	0 	0.358924 	0 	0
1.21212 	0 	0 	0.422205 	0 	0
1.31313 	0 	0 	0.486304 	0 	0
1.41414 	0 	0 	0.550977 	0 	0
1.51515 	0 	0 	0.616059 	0 	0
1.61616 	0 	0 	0.681436 	0 	0
1.71717 	0 	0 	0.74702 	0 	0
1.81818 	0 	0 	0.812738 	0 	0
1.91919 	0 	0 	0.878518 	0 	0
2.0202 	0 	0 	0.944259 	0 	0
2.12121 	0 	0 	1.00981 	0 	0
2.22222 	0 	0 	1.07501 	0 	0
2.32323 	0 	0 	1.13936 	0 	0
2.42424 	0 	0 	1.20035 	0 	0
2.52525 	0 	0 	1.25235 	0 	0
2.62626 	0 	0 	1.2892 	0 	0
2.72727 	0 	0 	1.30874 	0 	0
2.82828 	0 	0 	1.31495 	0 	0
2.92929 	0 	0 	1.31441 	0 	0
3.0303 	0 	0 	1.31199 	0 	0
3.13131 	0 	0 	1.30979 	0 	0
3.23232 	0 	0 	1.30826 	0 	0
3.33333 	0 	0 	1.30729 	0 	0
3.43434 	0 	0 	1.30669 	0 	0
3.53535 	0 	0 	1.3063 	0 	0
3.63636 	0 	0 	1.30605 	0 	0
3.73737 	0 	0 	1.3059 	0 	0
3.83838 	0 	0 	1.30579 	0 	0
3.93939 	0 	0 	1.30573 	0 	0
4.0404 	0 	0 	1.3057 	0 	0
4.14141 	0 	0 	1.30568 	0 	0
4.24242 	0 	0 	1.30567 	0 	0
4.34343 	0 	0 	1.30567 	0 	0
4.44444 	0 	0 	1.30568 	0 	0
4.54545 	0 	0 	1.30569 	0 	0
4.64646 	0 	0 	1.3057 	0 	0
4.74747 	0 	0 	1.3057 	0 	0
4.84848 	0 	0 	1.30572 	0 	0
4.94949 	0 	0 	1.30572 	0 	0
5.05051 	0 	0 	1.30573 	0 	0
5.15152 	0 	0 	1.30575 	0 	0
5.25253 	0 	0 	1.30572 	0 	0
5.35354 	0 	0 	1.30572 	0 	0
5.45455 	0 	0 	1.30576 	0 	0
5.55556 	0 	0 	1.30574 	0 	0
5.65657 	0 	0 	1.3058 	0 	0
5.75758 	0 	0 	1.3057 	0 	0
5.85859 	0 	0 	1.30581 	0 	0
5.9596 	0 	0 	1.30573 	0 	0
6.06061 	0 	0 	1.30579 	0 	0
6.16162 	0 	0 	1.30575 	0 	0
6.26263 	0 	0 	1.30578 	0 	0
6.36364 	0 	0 	1.30578 	0 	0
6.46465 	0 	0 	1.30575 	0 	0
6.56566 	0 	0 	1.30582 	0 	0
6.66667 	0 	0 	1.30573 	0 	0
6.76768 	0 	0 	1.30581 	0 	0
6.86869 	0 	0 	1.30577 	0 	0
6.9697 	0 	0 	1.30573 	0 	0
7.07071 	0 	0 	1.30588 	0 	0
7.17172 	0 	0 	1.30559 	0 	0
7.27273 	0 	0 	1.30606 	0 	0
7.37374 	0 	0 	1.30536 	0 	0
7.47475 	0 	0 	1.30631 	0 	0
7.57576 	0 	0 	1.3051 	0 	0
7.67677 	0 	0 	1.30647 	0 	0
7.77778 	0 	0 	1.30528 	0 	0
7.87879 	0 	0 	1.30554 	0 	0
7.9798 	0 	0 	1.30748 	0 	0
8.08081 	0 	0 	1.30153 	0 	0
8.18182 	0 	0 	1.31326 	0 	0
8.28283 	0 	0 	1.29431 	0 	0
8.38384 	0 	0 	1.32049 	0 	0
8.48485 	0 	0 	1.28709 	0 	0
8.58586 	0 	0 	1.3261 	0 	0
8.68687 	0 	0 	1.28137 	0 	0
8.78788 	0 	0 	1.32438 	0 	0
8.88889 	0 	0 	1.2838 	0 	0
8.9899 	0 	0 	1.33138 	0 	0
9.09091 	0 	0 	1.37962 	0 	0
9.19192 	0 	0 	0.380332 	0 	0
9.29293 	0 	0 	0.0271913 	0 	0
9.39394 	0 	0 	0.00115954 	0 	0
9.49495 	0 	0 	4.637e-05 	0 	0
9.59596 	0 	0 	1.84292e-06 	0 	0
9.69697 	0 	0 	7.29631e-08 	0 	0
9.79798 	0 	0 	2.87672e-09 	0 	0
9.89899 	0 	0 	1.13083e-10 	0 	0
10 	0 	0 	8.81164e-12 	-1.54155e-16 	0
