0 	0 	0 	10
0.10101 	5.55112e-17 	5.55112e-17 	10
0.20202 	5.55112e-17 	5.55112e-17 	10
0.30303 	5.55112e-17 	5.55112e-17 	10
0.40404 	0 	0 	10
0.505051 	5.55112e-17 	5.55112e-17 	10
0.606061 	5.55112e-17 	5.55112e-17 	10
0.707071 	0 	0 	10
0.808081 	0 	0 	10
0.909091 	0 	0 	10
1.0101 	0 	0 	10
1.11111 	0 	0 	10
1.21212 	5.55112e-17 	5.55112e-17 	10
1.31313 	0 	0 	10
1.41414 	0 	0 	10
1.51515 	5.55112e-17 	5.55112e-17 	10
1.61616 	5.55112e-17 	5.55112e-17 	10
1.71717 	0 	0 	10
1.81818 	0 	0 	10
1.91919 	0 	0 	10
2.0202 	0 	0 	10
2.12121 	0 	0 	10
2.22222 	5.55112e-17 	5.55112e-17 	10
2.32323 	5.55112e-17 	5.55112e-17 	10
2.42424 	0 	0 	10
2.52525 	0 	0 	10
2.62626 	5.55112e-17 	5.55112e-17 	10
2.72727 	5.55112e-17 	5.55112e-17 	10
2.82828 	1.11022e-16 	1.11022e-16 	10
2.92929 	0 	0 	10
3.0303 	0 	0 	10
3.13131 	0 	0 	10
3.23232 	0 	0 	10
3.33333 	5.55112e-17 	5.55112e-17 	10
3.43434 	5.55112e-17 	5.55112e-17 	10
3.53535 	1.11022e-16 	1.11022e-16 	10
3.63636 	1.66533e-16 	1.66533e-16 	10
3.73737 	1.66533e-16 	1.66533e-16 	10
3.83838 	1.66533e-16 	1.66533e-16 	10
3.93939 	5.55112e-17 	5.55112e-17 	10
4.0404 	1.11022e-16 	1.11022e-16 	10
4.14141 	0 	0 	10
4.24242 	5.55112e-17 	5.55112e-17 	10
4.34343 	0 	0 	10.0008
4.44444 	1.11022e-16 	1.11022e-16 	10.8338
4.54545 	5.55112e-17 	5.55112e-17 	18.7147
4.64646 	0 	0 	19.998
4.74747 	5.55112e-17 	5.55112e-17 	20
4.84848 	0 	0 	20
4.94949 	0 	0 	20
5.05051 	5.55112e-17 	5.55112e-17 	20
5.15152 	0 	0 	20
5.25253 	0 	0 	20
5.35354 	5.55112e-17 	5.55112e-17 	19.998
5.45455 	5.55112e-17 	5.55112e-17 	18.7147
5.55556 	1.11022e-16 	1.11022e-16 	10.8338
5.65657 	5.55112e-17 	5.55112e-17 	10.0008
5.75758 	1.11022e-16 	1.11022e-16 	10
5.85859 	2.22045e-16 	2.22045e-16 	10
5.9596 	4.996e-16 	4.996e-16 	10
6.06061 	2.77556e-16 	2.77556e-16 	10
6.16162 	2.22045e-16 	2.22045e-16 	10
6.26263 	2.22045e-16 	2.22045e-16 	10
6.36364 	2.22045e-16 	2.22045e-16 	10
6.46465 	1.66533e-16 	1.66533e-16 	10
6.56566 	1.11022e-16 	1.11022e-16 	10
6.66667 	5.55112e-17 	5.55112e-17 	10
6.76768 	0 	0 	10
6.86869 	0 	0 	10
6.9697 	1.11022e-16 	1.11022e-16 	10
7.07071 	2.77556e-16 	2.77556e-16 	10
7.17172 	3.33067e-16 	3.33067e-16 	10
7.27273 	5.55112e-16 	5.55112e-16 	10
7.37374 	5.55112e-16 	5.55112e-16 	10
7.47475 	2.77556e-16 	2.77556e-16 	10
7.57576 	4.44089e-16 	4.44089e-16 	10
7.67677 	2.77556e-16 	2.77556e-16 	10
7.77778 	4.44089e-16 	4.44089e-16 	10
7.87879 	6.10623e-16 	6.10623e-16 	10
7.9798 	6.10623e-16 	6.10623e-16 	10
8.08081 	7.77156e-16 	7.77156e-16 	10
8.18182 	8.88178e-16 	8.88178e-16 	10
8.28283 	8.88178e-16 	8.88178e-16 	10
8.38384 	8.32667e-16 	8.32667e-16 	10
8.48485 	7.21645e-16 	7.21645e-16 	10
8.58586 	7.77156e-16 	7.77156e-16 	10
8.68687 	7.21645e-16 	7.21645e-16 	10
8.78788 	7.21645e-16 	7.21645e-16 	10
8.88889 	8.88178e-16 	8.88178e-16 	10
8.9899 	8.88178e-16 	8.88178e-16 	10
9.09091 	7.21645e-16 	7.21645e-16 	10
9.19192 	7.77156e-16 	7.77156e-16 	10
9.29293 	5.55112e-16 	5.55112e-16 	10
9.39394 	4.996e-16 	4.996e-16 	10
9.49495 	3.33067e-16 	3.33067e-16 	10
9.59596 	2.77556e-16 	2.77556e-16 	10
9.69697 	3.88578e-16 	3.88578e-16 	10
9.79798 	2.22045e-16 	2.22045e-16 	10
9.89899 	2.77556e-16 	2.77556e-16 	10
10 	4.44089e-16 	4.44089e-16 	10
