-0.5 	10 	0 	0.0068929672
-0.48989899 	10 	0 	0.0061967079
-0.47979798 	10 	0 	0.0055004486
-0.46969697 	10 	0 	0.0048041893
-0.45959596 	10 	0 	0.00410793
-0.44949495 	10 	0 	0.0034116707
-0.43939394 	10 	0 	0.0027154113
-0.42929293 	10 	0 	0.002019152
-0.41919192 	10 	0 	0.0013228927
-0.40909091 	10 	0 	0.00062663339
-0.3989899 	10 	1.5777218e-31 	4.9002575e-16
-0.37878788 	10 	0 	0
-0.36868687 	10 	0 	0
-0.35858586 	10 	0 	0
-0.34848485 	10 	0 	0
-0.33838384 	10 	0 	0
-0.32828283 	10 	0 	0
-0.31818182 	10 	0 	0
-0.30808081 	10 	0 	0
-0.2979798 	10 	0 	0
-0.28787879 	10 	0 	0
-0.27777778 	10 	0 	0
-0.26767677 	10 	0 	0
-0.25757576 	10 	0 	0
-0.24747475 	10 	0 	0
-0.23737374 	10 	0 	0
-0.22727273 	10 	0 	0
-0.21717172 	10 	0 	-4.9013316e-16
-0.20707071 	10 	0 	4.9011882e-16
-0.1969697 	10 	5.9164568e-32 	-4.9036537e-16
-0.18686869 	10 	0 	9.803648e-16
-0.16666667 	10 	0 	0
-0.15656566 	10 	0 	0
-0.14646465 	10 	0 	0
-0.13636364 	10 	0 	0
-0.12626263 	10 	0 	0
-0.11616162 	10 	0 	0
-0.10606061 	10 	0 	-4.9036537e-16
-0.095959596 	10 	0 	0
-0.085858586 	10 	0 	4.9025937e-16
-0.075757576 	10 	0 	0
-0.065656566 	10 	0 	0
-0.055555556 	10 	0 	0
-0.045454545 	10 	0 	-4.9055892e-16
-0.035353535 	10 	0 	0
-0.025252525 	10 	0 	0
-0.015151515 	10 	0 	0
-0.0050505051 	10 	0 	0
0.0050505051 	10 	0 	4.9029562e-16
0.015151515 	10 	0 	-4.9055853e-16
0.025252525 	10 	0 	0
0.035353535 	10 	0 	0
0.045454545 	10 	0 	0
0.055555556 	10 	0 	0
0.065656566 	10 	0 	0
0.075757576 	10 	0 	9.8059123e-16
0.095959596 	10 	0 	0
0.10606061 	10 	0 	0
0.11616162 	10 	0 	0
0.12626263 	10 	0 	0
0.13636364 	10 	0 	0
0.14646465 	10 	0 	0
0.15656566 	10 	0 	0
0.16666667 	10 	0 	0
0.17676768 	10 	0 	0
0.18686869 	10 	0 	0
0.1969697 	10 	0 	-4.9036476e-16
0.20707071 	10 	0 	0
0.21717172 	10 	0 	4.9018253e-16
0.22727273 	10 	0 	0
0.23737374 	10 	0 	0
0.24747475 	10 	0 	0
0.25757576 	10 	0 	0
0.26767677 	10 	0 	0
0.27777778 	10 	0 	0
0.28787879 	10 	0 	0
0.2979798 	10 	0 	0
0.30808081 	10 	0 	4.9011947e-16
0.32828283 	10 	0 	0
0.33838384 	10 	0 	0
0.34848485 	10 	0 	0
0.35858586 	10 	0 	0
0.36868687 	10 	0 	-4.9001162e-16
0.37878788 	10 	0 	9.8023893e-16
0.3989899 	10 	0 	0
0.40909091 	10 	0 	0.0006266345
0.41919192 	10 	0 	0.0013228951
0.42929293 	10 	0 	0.0020191556
0.43939394 	10 	0 	0.0027154162
0.44949495 	10 	0 	0.0034116767
0.45959596 	10 	0 	0.0041079373
0.46969697 	10 	0 	0.0048041978
0.47979798 	10 	0 	0.0055004584
0.48989899 	10 	0 	0.0061967189
0.5 	10 	0 	0.0068929795
