0 	0.505051 	1.16802e-32 	6.76533e-08 	-7.69678e-07 	31671.2
0 	0.525253 	0 	6.49805e-08 	-7.78378e-07 	30576.3
0 	0.545455 	0 	6.23076e-08 	-7.87079e-07 	29481.4
0 	0.565657 	0 	5.97133e-08 	-7.94388e-07 	27741.9
0 	0.585859 	0 	5.71417e-08 	-8.01293e-07 	25815.3
0 	0.606061 	0 	5.48631e-08 	-8.07101e-07 	24076.2
0 	0.626263 	0 	5.32677e-08 	-8.10348e-07 	22774.7
0 	0.646465 	0 	5.16724e-08 	-8.13596e-07 	21473.2
0 	0.666667 	0 	5.0618e-08 	-8.15306e-07 	20491.6
0 	0.686869 	0 	4.96782e-08 	-8.1669e-07 	19578
0 	0.707071 	0 	4.88925e-08 	-8.1777e-07 	18751.8
0 	0.727273 	0 	4.8393e-08 	-8.18284e-07 	18087.8
0 	0.747475 	0 	4.78934e-08 	-8.18799e-07 	17423.8
0 	0.767677 	0 	4.76575e-08 	-8.19043e-07 	16905.1
0 	0.787879 	0 	4.74594e-08 	-8.19248e-07 	16407.1
0 	0.808081 	0 	4.73453e-08 	-8.19457e-07 	15954.6
0 	0.828283 	0 	4.73575e-08 	-8.19669e-07 	15570.2
0 	0.848485 	0 	4.73696e-08 	-8.19882e-07 	15185.8
0 	0.868687 	0 	4.75201e-08 	-8.20264e-07 	14875.4
0 	0.888889 	0 	4.76817e-08 	-8.20661e-07 	14570.9
0 	0.909091 	0 	4.78928e-08 	-8.21183e-07 	14292.4
0 	0.929293 	0 	4.81643e-08 	-8.21858e-07 	14045.9
0 	0.949495 	0 	4.84358e-08 	-8.22534e-07 	13799.3
0 	0.969697 	0 	4.85266e-08 	-8.2354e-07 	13594.5
0 	0.989899 	0 	4.86127e-08 	-8.24555e-07 	13390.9
0 	1.0101 	0 	4.84623e-08 	-8.25751e-07 	13201.6
0 	1.0303 	0 	4.80752e-08 	-8.27128e-07 	13026.6
0 	1.05051 	0 	4.76829e-08 	-8.28514e-07 	12852.1
0 	1.07071 	0 	4.70898e-08 	-8.30223e-07 	12697.1
0 	1.09091 	0 	4.64967e-08 	-8.31932e-07 	12542.1
0 	1.11111 	0 	4.5938e-08 	-8.33806e-07 	12396.5
0 	1.13131 	0 	4.54075e-08 	-8.35815e-07 	12258.8
0 	1.15152 	0 	4.48807e-08 	-8.37845e-07 	12122.1
0 	1.17172 	0 	4.43994e-08 	-8.40139e-07 	11998
0 	1.19192 	0 	4.39182e-08 	-8.42433e-07 	11873.8
0 	1.21212 	0 	4.34592e-08 	-8.44887e-07 	11755.9
0 	1.23232 	0 	4.3015e-08 	-8.47449e-07 	11642.1
0 	1.25253 	0 	4.25741e-08 	-8.50042e-07 	11529.3
0 	1.27273 	0 	4.21566e-08 	-8.52853e-07 	11423.2
0 	1.29293 	0 	4.17392e-08 	-8.55665e-07 	11317
0 	1.31313 	0 	4.13339e-08 	-8.58626e-07 	11214.5
0 	1.33333 	0 	4.09352e-08 	-8.61668e-07 	11113.9
0 	1.35354 	0 	4.05385e-08 	-8.64747e-07 	11013.9
0 	1.37374 	0 	4.01519e-08 	-8.67999e-07 	10917.1
0 	1.39394 	0 	3.97652e-08 	-8.71252e-07 	10820.2
0 	1.41414 	0 	3.93832e-08 	-8.74637e-07 	10724.8
0 	1.43434 	0 	3.90031e-08 	-8.78079e-07 	10630.1
0 	1.45455 	0 	3.86234e-08 	-8.8156e-07 	10535.5
0 	1.47475 	0 	3.82451e-08 	-8.85171e-07 	10441.6
0 	1.49495 	0 	3.78667e-08 	-8.88783e-07 	10347.7
0 	1.51515 	0 	3.74864e-08 	-8.92506e-07 	10253.4
0 	1.53535 	0 	3.71053e-08 	-8.96266e-07 	10159.1
0 	1.55556 	0 	3.67224e-08 	-9.00061e-07 	10064.3
0 	1.57576 	0 	3.63345e-08 	-9.03948e-07 	9968.29
0 	1.59596 	0 	3.59465e-08 	-9.07835e-07 	9872.29
0 	1.61616 	0 	3.55496e-08 	-9.11805e-07 	9774.02
0 	1.63636 	0 	3.51505e-08 	-9.15796e-07 	9675.17
0 	1.65657 	0 	3.47463e-08 	-9.19812e-07 	9574.99
0 	1.67677 	0 	3.43314e-08 	-9.23882e-07 	9472.02
0 	1.69697 	0 	3.39166e-08 	-9.27952e-07 	9369.05
0 	1.71717 	0 	3.34842e-08 	-9.32066e-07 	9261.44
0 	1.73737 	0 	3.30488e-08 	-9.36187e-07 	9153.01
0 	1.75758 	0 	3.26037e-08 	-9.40317e-07 	9041.99
0 	1.77778 	0 	3.21425e-08 	-9.4446e-07 	8926.65
0 	1.79798 	0 	3.16812e-08 	-9.48603e-07 	8811.32
0 	1.81818 	0 	3.11926e-08 	-9.52734e-07 	8688.55
0 	1.83838 	0 	3.0701e-08 	-9.56863e-07 	8564.95
0 	1.85859 	0 	3.01968e-08 	-9.6097e-07 	8437.55
0 	1.87879 	0 	2.96755e-08 	-9.65046e-07 	8305.02
0 	1.89899 	0 	2.91543e-08 	-9.69123e-07 	8172.5
0 	1.91919 	0 	2.86262e-08 	-9.73109e-07 	8032.62
0 	1.93939 	0 	2.80979e-08 	-9.77091e-07 	7892.36
0 	1.9596 	0 	2.76532e-08 	-9.80573e-07 	7784.88
0 	1.9798 	0 	2.7301e-08 	-9.835e-07 	7713.63
0 	2 	0 	2.69489e-08 	-9.86428e-07 	7642.38
